rating,title,text,asin,parent_asin,user_id,helpful_vote,verified_purchase
5,Worked For One Day,Easy to use Lightweight just what i was looking for,B00454A1HE,B0BRPRHXXC,a51f093d,4,1
5,Good product good value,My wife loves it Not 5 stars because I found some similar at target for 2 chaper and I dont have to pay 100 for prime,B00EBGSNVW,B00C3WB82C,5f1a9872,1,1
5,placibo or  no,They have reduced the serving size to less but still say it is 60 servings  Its smaller amount in a smaller package but the price is the same,B000JWK4DM,B078RPQHGR,48480976,0,1
5,Seems to be working for me,Dissolves very well in water Tastes a little funky but not too bad The product was as described and shipped promptly Id do business with them again,B07HLB1JXX,B00454A1HE,8488ea76,0,1
5,Great find,Worked for a month  completely stopped working Would never purchase again complete waste of money,B07VCZ6P1R,B01M0F8DKB,baf0ff5c,0,1
1,Simple quick and accurate,Very easy to set up I wish it came with the battery,B07SWJ3QJQ,B07RG81BXB,1f9c277e,0,1
1,its ok,use it all the time works great,B07J1WGQPP,B07SYNTL34,48b59011,0,1
5,DOESNT WORK,Im 54 and I have whats called Supraventricular Tachycardia Heart Beats at 150200 bpm and I have had this heart condition since about age 38 and this stuff works wonders is all I can say Even if you take magnesium every night you still can have an occasional episode I have had mine last as long as an Hour and a Half on a number of occasions throughout the years Its a Horrible feeling and Every Time you feel like you are going to die Literally Recently I had an episode and immediately mixed a heaping spoonful really not worried about precise measurements at a time like that with some water drank it and within approx 5 to 8 minutes my heart rate went back to normal So YES I Really like this stuff would recommend it to anyone with heart rate issues and I will be continuing to buy more from BulkSupplements here on Amazon,B00B7FQNH6,B078SBDGGB,e0e1eda7,0,1
5,It smells so bad of fish,This oil is basically vegetable oil There is no scent coconut oil has the most beautiful natural perfume I strayed from the brands I trust you get what you pay for very disappointed,B07RG81BXB,B003XDI3NC,8de41bb1,0,1
5,Easy way to get your omegas,I have been using this product now for nearly 3 weeks and many candida overgrowth symptoms are very reduced some eliminated  The ONLY reason I did not give it 5 stars THE DOSING DIRECTIONS ARE NOT GOOD  A relative who is a doctor recommended this product along with Pau DArco  We failed to discuss dosage wont make that mistake again  On Day 1 I took the recommended 5 capsules with breakfast lunch and dinner  By 11 pm I was violently ill  the sickest I have been for a long time including stomach pain and tenderness  I was fine by morning  I called my relative  we decided to use 1 capsule 3x per day slowly building to 3 capsules 3x per day  So far so good  Generally I am not oversensitive to supplements  I feel that the dosage recommendation on the bottle is rather irresponsible  I have also cut out alcohol sugar and am eating low carb so 34starve34 the candida of what it loves,B01KOYO2B4,B074NBJK8Y,4aed0f62,0,1
5,Great Product,The vitamins taste good  All the people in my family like them,B07263LP56,B00HSGSCCC,b87970fc,0,1
5,Just a simple body scale,I thought I ordered white at first but this band is classier a much much better quality softer and not as irritating as the original I really love it Im definitely going to be shopping for more colors this was really nice everyone actually thought my Fitbit was the iPhone watch its that good quality,B00ZB2JORC,B078SBDGGB,11c52684,0,1
1,Quality and quantity  excellent purchase,helped kill gut candida would recommend,B079VYHJ9Y,B008XIGNIY,a2fbe9d7,0,1
5,Fits well,I thought these would be veggie capsules but they are tablets which are hard for me to digest,B003TRO3MW,B01N75HVIS,53eb4834,0,1
5,Thats sad Brooke down in three days,This is a great tasting product Although I found that I cant tolerate metabolize the flaxseed oil Barleans still gets five stars because the company can make a great tasting product,B07SYNTL34,B09KWWZN1L,8deaa9ba,0,1
5,Not good awful taste,Horrible I purchased this and it doesnt read the temperatures correctly  Each time I take my temp it is below 96 degrees  I wish this times was returnable,B003HMTLO4,B01IAIMPFG,d45af08f,0,1
5,Stylish scale,Great quality and clean ingredients,B017DT4HM2,B00K8B6Y60,c71372c1,0,1
5,Its the best,Great antifungal Highly recommended if you have candida I had the high tech Genova testing done and it showed 4 candida more than 100000 of those bad guys per some DNAsomething over my head science stuff and the last page on the doctors report listed botanicals that would help my particular batch of bad guys and botanicals that could possibly make it worse Thorne Research is a terrific company and this has helped me as much as the 300 worth of Rx nystatin I took When this bottle gets low Ill definitely put these on monthly delivery,B00ZB2JORC,B001KYO2KY,799cdc38,0,1
5,Good Stuff Give It A Try A,I got the Pyruvate 1000mg on time as promised  However this product did not work for me  I noticed the tablet does not dissolve at all  I soak one of them in plain water for 24 hours and it barely dissolve at all,B07SYNTL34,B07SYNTL34,6cf80beb,0,1
5,It is very strong in taste,I really didnt notice anything outstanding about these vitamins,B078RPQHGR,B07CS2MD56,fac347e3,0,1
5,Using it for my German Shepherd dog feeling much better and is immune system seems much stronger,YUCK I had no idea this had beef liver and pig stomach as ingredients Read the label when you get them I do not eat any mammal products I was super disappointed,B06XXW2FKQ,B01NCLOJFY,78c3f45c,0,1
5,Outstanding,Ordered this 92117 and didnt need to use it until November Hubby was sick temp read 93 Tried a few more times always read 93955 So then I tried it it read 93 as well Tried again placing it way back under my tongue keeping everything still and mouth closed I wasnt sick and it read 93 I even followed the calibration instructions a few times no help So if you really have a fever this piece of junk would read low crazy low and you wouldnt know Attempting to return but its been 2 months,B07H47Y122,B077BKXKHP,8fc9f921,0,1
4,Defective and not returnable,Good quality  reasonable price,B00M8RMP1A,B008OSACEY,a5c9ab85,0,1
5,Love the Frunutta brand,Mario Batali mentioned using chestnut flour to bake a dessert in one of his cookbooks and that prompted me to give it a try A simple recipe for making pancakes is quite a favorite of mine and the ingredients go together quickly without even using a recipe Mario said he had heard of the flour from a chef who offered the baked dessert in his restaurant and always explained that it had been developed during the war when wheat flour was not readily available While I seldom make cakes I enjoy the flour because I can throw quite tasty pancakes together quickly and not bother with preparing a flour blend in advance,B000KZVXHO,B00JBNV1PU,978aed8c,0,1
5,Easy to use for kids,My memory seems to be improving Things are coming to me more quickly than before,B01DHL1C6O,B008GZ2QQC,9889bc5c,1,1
5,Tablests turning a bit yellow in places,Fine workmanship very accurate measurement very high sensitivity easy to learn operation digital display is very clear,B004RHESS2,B013TC28EQ,0d4ca8a7,0,1
5,Great for Focus  Energy Even Better w Caffeine,I was overall pleased with this product vitamin D it is very helpful  to get additional nutrients in addition or instead of a multivitamin supplement There are measurements labeled on the insert that allows for ease in consumption,B005FAFVFO,B072C63Q3S,cf757b54,0,1
5,Five Stars,Great value for the price Bought 6 packages to take to Haiti on a medical trip,B00X1IK5FI,B01BM0X8FK,3efe86b6,0,1
5,Four Stars,I am very pleased with both the price and quality of this product It has a wonderful taste and has the same qualities as a higher price brand I was using Will buy again,B07CS691CZ,B07RG81BXB,fd9d900c,0,1
5,nice scale for the money,Works well after a couple months had to take a week break for it to start working better,B07VNSKMZF,B079Q4Q4HK,dc1fbd4b,0,1
5,Will never buy those again,I have mixed feelings about this watch I got it for myself because I wanted to know how many steps I make in a day It does tell me that if I can get it to turn on I tap tap my face of my watch and half the time or more it doesnt respond The face of my watch is scratched up from my tapping So it does eventually tell me the time and my steps too Im interested in my sleep patterns too and it shows them clearly So overall the Fitbit is doing what I wanted if it would just turn on easier,B017DT4HM2,B00412WK1K,c1ca2d09,0,1
5,5050 chance,I enjoy this product and highly recommend itbr It makes my skin feel and look great with out that greasy feel and look,B01LZMCHX6,B004R61BMY,884b67db,0,1
1,Vitamiss Prenatal Vitamins are amazing Ive been taking them for 6 months now,I have been taking these Chewable Vitamin C tablets for quite some time I have always picked them up at the drug store or the GNC store This time I succumbed to greed and ordered them on line to save a little money So much for that ideabr br In the past I might have had one or two broken tablets in a bottle This time I ordered two bottles and at least a third of the tablets in both bottles were broken This might sound like a minor thing but to me it is a pain in the nether regions When these bottles are shipped to GNC they are in full case quantities and are nested so they cannot move around inside the carton Let me tell you that the big plastic pillows used by Amazon to fill the box do NOT do the same The bottles were quite free to roll around and treat the vitamins like they were in a cement mixerbr br While I will continue to use this product I will NOT order it from Amazon in the future,B002VLZ8C6,B0BRPRHXXC,e013ef0c,0,1
5,Great,This stuff is amazing My daughter gets eczema every winter on the insides of her elbows and the backs of her knees This winter I bought this stuff after reading about vitamin D benefits for eczema and as soon as she got her first patches we put on an application of this and it disappeared A couple of weeks later it started coming back again and we put on another application  and she has been completely clear for about 2 months now On a whim I decided to try using some on my rosacea and it really helps with that as well It works well for a facial moisturizer its not greasy at all,B07M5X9BWL,B076VQFPR7,591147a2,0,1
5,Five Stars,fine if you just want a watch but the tracking is not accurate and the app is terrible Ive had it for 2 months now and this is the 3rd time ive had to deal with it not syncing with the app correctly,B00X45QGQK,B001D9DAL8,09ccd350,0,1
2,Loveeeee,These are great tasting vitamins they have definitely helped my hair grow my nails are stronger and my skin is great looking Will be ordering again when I need more,B0002D34K8,B00UU2FZ0I,39707f5f,1,1
5,The thermometer came dead on arrival Apparently it also,very nice scale,B01N30ZPQI,B00EJXXG96,1e1f98f4,0,1
5,Some are better for you and better absorbed,I am currently serving in Afghanistan most everyone around me developed some sort of sickness this year I have not not even a simple cough  I am pretty sure it has to do with taking this supplement,B07KGGD365,B06XX19WCR,ad43b119,0,1
5,Ive been using this product for over six months along,Purchased for work in an LTC perfect tool to have,B07VKN8QRJ,B01G60U2JG,55ac7d4a,0,1
5,Good price and good quality,I use this stuff for everything  After shave lotion my hair leather conditioner lube for guns and gals  I add some pepermint essiental oil to mine for a nice smell and tingle  The only knock against it is the cap  Im not sure if theres a better solution,B073X7MNQF,B07BZWYR17,cc22f85b,0,1
5,No brainer,It smells good but doesnt soak in very well stays on the surface My main complaint is that my container had a huge air bubble and was missing about 20 of the product,B07RMX8QCR,B0BQTHGCYH,baaea499,0,1
5,Superb product,Yet another success from BulkSupplements  Arrived on time wellpackaged with the signature bagging featuring the informative label  The product appears to be exactly what was advertised  0 complaints with this order  I would definitely recommend BulkSupplements products in the future,B07DK7Q4FG,B01LXHFFST,b4c8e7aa,0,1
5,Waste of money,This was purchased as part of a new vitamin regimen that my husband and I are starting due to advancing age,B0797HCZVV,B01D84ZC7A,d1a80311,0,1
5,Dont waste your money,Very good,B004RHESS2,B0BXQSMLXV,32779d11,0,1
5,Depressed and bloated,I needed a new digital scale because my old one quit I had it for years It was very accurate and I loved it  This one is not accurate at all  If you get on three times in five minutes you get three different readings  The first time you get on it could be up to 8 pounds wrong and then you get on again and it goes up 8 pounds  I would not recommend it at all  Its ok if you just want a ballpark weight  as long as you weigh yourself three times and take the average of the three  But it was also over 2 pounds off from my doctors scale and I weighed myself as I as I walked out the door and was weighed by the doctor about 15 minutes later  I didnt eat or drink anything and had on the same clothes so how could I have lost 2 pounds by the time I got to the doctor  I would not recommend this scale,B002VLZ8DU,B07CS2MD56,2b3e59fa,0,1
5,Great value item as described,Purchased for my daughters  trip to India  She loves them for a quick snack and meal replacement,B004R65DEQ,B01BSPP7X0,c6545b98,0,1
5,Five Stars,Se rompe con facilidad,B07HLB1JXX,B07MNM99HG,6eb10610,0,1
5,Perfect for hair,Works as advertised,B007U9HNYU,B013TC28EQ,56e30b70,0,1
5,Good taste in a Smoothie,I have been using this product only for a little over a week and so far I have not had any problems  It has been very gentle although I am only taking one pearl a day to start,B00B7FQNH6,B00454A1HE,cdfe7478,8,1
5,Love this product,Seems to work well Initially noticed my mood improved and my symptoms seemed to alleviate Symptoms never completely went away though I cant tell how effective this is compared to say pau darco Im giving it a lower star because its very expensive and Im not sure its worth the cost I may update after a month,B07SYNTL34,B07SYNTL34,f69a4600,0,1
5,Allergic to it,I love the flavor of these vitamins and the effectiveness is outstanding My hemoglobin came up in one month eating one a day,B07RMX8QCR,B01A90FMHQ,32e6a531,0,1
5,Best for vitamin c,I have taken vitamins my entire adult life  These Vitafusion Platinum 50 gummies are the BEST ever  Period  They taste great are easy to chew and they have zero side effects  Many caused me problems with too much Vitamin D  Make room for this large bottle wherever you keep your pills  It is a must for every morning,B07HLB1JXX,B01COW00O2,bd739dea,0,1
5,Tablests turning a bit yellow in places,Starting in June 2017 I began having very weird and scary symptoms that no doctor could help me figure out I was exhausted my muscles ached my hands and feet were tingling and going number I was filled with anxiety and depression that was not there exactly one month before I feared the worst Long story short it turns out that if you are already borderline low with B12 getting Nitrous Oxide Gas for a dental procedure 3 times in under 2 months completely drains you of a little known vitamin called b12 I was almost entirely depleted This stuff was an actual life saver I was actually so anxious that taking medicines scared me really bad but this stuff tastes so yummy like cinnamon that it was no chore at all to take it I just pretended it was candy basically It took about 3 or 4 monthsbut I was almost entirely cured Im pretty sure I have some permanent damage from letting the deficiency go that far I mean how could I really know but I KNOW this helped raise my levels and helped me become the happy hyper social person that all my friends and family missed so much I CANNOT RECOMMEND THIS ENOUGH And if you have a b12 deficiency please do not lose faith Someday youll be able to stay awake the whole youll be able to go for a walk again youll be able to live,B07M5X9BWL,B079L5BHB3,92d1e15d,0,1
4,Definitely worth a buy,I had a review on here a while back but then honestly felt bullied to take it down After more thought I believe my review still deserves to be heard Here is the thing I cannot fully give an accurate review of how well they work because I couldnt stand to get them down I think this is something that one needs to consider when buying a chewable supplement The taste of these arent downright horrible and disgusting think of eating ovaltine right out of the container but mixed with the chalky texture I wasnt able to get them down more than a few times So there is my schpeel like it or not,B01IAHY9KG,B07NF5ZGS2,5923bd90,0,1
5,Loveeeee,The product is exactly what I expected and came very swiftly,B00XJU61E2,B0721QY2HL,2885edb1,0,1
5,Great alone or with essential oils,Great product,B006N3NYS8,B00R8QVEAO,b9e2fb78,0,1
5,Love,Best vitamins,B01I417SO2,B01FV33WDW,5efe38c6,0,1
1,pleased with this acerola,Product does not have a bad taste or side effects Since using it my A1C has dropped to an acceptable level I am pleased with the results This is my 3rd bottle Packaging and delivery thru Amazon has been great,B01A90FMHQ,B000UV06H6,c6193ab1,0,1
1,Not the best product,Not really a red as shown,B000YOKSKE,B077SX1HQD,8b09e547,0,1
5,I battled post partum for over a year and it,Its not greasy or tacky feeling  It absorbs nicely even on your scalp,B00O96VOJ2,B004R61BMY,5723af64,1,1
5,very satisfied,One of the very few whey powders that has a taste that doesnt bother me A little on the pricey side though,B002VLZ8C6,B07BFQ81FT,7126a355,0,1
3,Absolute essential ingredient in any systemic candida eradication protocol,Good price for 10 bands Colors are attractive and easy to put the garmin in the slot and take out once you have done it a few times Bands have normal watch buckle versus the gamins closure I actually prefer the bands to the one that came with the garmin,B07G9Q3MTB,B004R61BMY,3ba273ec,0,1
1,Pretty nice,Pro  Small package and convenientbr  can adjust display for multiple viewing anglesdirectionsbr br Conbr  I dont know if its accurate my blood oxygen level fluctuates between 9399 while Im standing still and breathing slowly Heart rate seems 710 beats faster per minute than counting my own heart beat Hmmbr br  no power off button just wait it will turn off,B01A90FMHQ,B09Q4LJ5YF,6bffca1c,0,1
5,Smells good and great moisturizer,I didnt think it would be stable seeing that it was glass but it surprisingly was I love it and its accurate and you dont need assistance because after stepping off it shows the weight,B01AO42CZ2,B00HXD8LP8,b13ea5be,1,1
1,Shiny hair n skin,My wife cannot take capsules nd finds this spray a perfect way to get this Bvitamin  An excellent product,B07RMX8QCR,B01N02B6SD,3c485388,0,1
1,So convenient,Tried this as a last resort when every other supplement failed This one failed for us too I believe the positive reviews it sounds like this works for many people but not me,B07G9Q3MTB,B01L73V4U8,d100f4d2,0,1
5,Not a true gummy,I love this products Prevented common cold and flu in freezing winter Thank you for delivering this quickly,B017DT4HM2,B0030GZWHW,dd599b4b,1,1
5,Worked fine for the first few months,Magnesium is hugely important to avoid cramps stay in a good mood and get a good nights rest Magnesium glycinate mixes well with my gatorade has no flavor and helps with the PUMP by providing glycine extra amino acids Excellent product,B01M8HNDGK,B079L5BHB3,284bf7c8,0,1
5,Five Stars,Is fast accurate and fits my very tiny arm,B01ATZCMMO,B01KYKCT5E,ace696bf,2,1
5,wouldnt buy them again,These are GRAB and GObr NO unscrewing the lid getting them out screwing the lid back on remembering to actually take them after all the screwing because you still need get a drink in order to choke them downbr Bariatric Fusion ARE so delicious easy to chew variety of yummy flavors  I can definitely tell a difference after only 35 days Also I am severely IRON deficient like my periods have stopped no reserve horrible symptoms  had to resort to infusions which arent convenientbr I have tried liquids sublingual gummies capsules pill form patches like 5 brands of each infusions  finally I have found these Reasonably priced sufficient supply 2 months worth delivered weighing 18 hrs of purchase subscription delivered every 2 months  they are fresh,B00J4Y8DES,B0721QY2HL,b7749963,0,1
4,Provides energy,ty,B01A90FMHQ,B000FGXMWC,aebe6747,0,1
5,A must have from now on,First time having a case for my Hr monitor It has been helpful in not misplacing it,B0015QV2WI,B01IDMD0FI,cd17c43a,0,1
5,Surprised and Satisfied,The Very Best there is no pill to swallow where most of the benefits are lost  Where is in a liquid form thats much more readily absorbed at a higher concentration then vitamin pills or capsules Its everything you need in liquid form not in a handful of different vitamin pills and capsules just give it try you will love it,B002WBEDQC,B0BXQSMLXV,a5573a3b,0,1
1,LOVE THE FLAVOR,This an outstanding product nothing like it,B00M9F4REO,B079Z9TWF3,4035bd43,3,1
5,New Formula Is Not So Great,It was great it worked good The glass seems very fragile but nothing happened Two weeks later out of nowhere tried to used it and it wont work changed batteries many times and only says oL or C even if you put the minimum amount of weight Returning this cheap thing,B07SYNTL34,B01AWXI9BG,dd9ffd2e,0,1
5,55,Very easy to useaccuratequiet,B015RZ7HM6,B07D1915YM,b89f7558,0,1
5,Terrible Faulty readings Unusually high readings,I am so happy to have discovered this product It has all the attributes I look for nonGMO grassfed no hormones etc in a healthy nutritional supplement Without a doubt it is giving me energy mental clarity and an overall feeling of wellbeing My sleep and digestion have also improved I am taking a heaping measured dose three times a day Every time within a half an hour I am pleasantly pleased to realize that I can actually feel its positive effects I am hand mixing this into my protein drink or almond milk and find that if you take a minute to handblend this product with just 2 tablespoons of liquid before adding in the rest of your drink you will have less lumps in your final result I am open to suggestions if anyone knows of a better approach This product tastes delicious and has a delightfully creamy slightly sweet taste on its own Yes it may seem to be a bit pricey but it is a small price to pay to feel great again Ive already ordered my next container and plan to make this product a regular part of my health maintenance routine,B079L5BHB3,B07BZWYR17,03a35bb4,0,1
5,Great brand,My second purchase Works good in the morning as a coffee substitute,B07SWJ3QJQ,B078SBDGGB,c326b325,1,1
5,It helps you LIVE,Just what I ordered,B078VLY1V3,B010RS2YNA,15fafa77,0,1
5,Seems good though I cant say what in particular it,I tried all the maca colors and color blends and Ive found pure red to be the most effective for me  I just use as a supplement to improve how I feel over all I find it helps will endurance  stamina  Not taking for any specific problem,B071ZNL3JR,B07TV7LB81,558070ff,0,1
5,STANBACK,Excellent productbr My grandson loves them,B01M23YUV0,B076VV24FF,5e1b80ca,0,1
1,Great Results,Great product,B06XPPLR7G,B00C3WB82C,6556e47e,0,1
5,ALL STUCK TOGETHER  BOTH BOTTLES  Bang them against counter to knock a couple loose each time,Bought this for my daughters birthday in February and she loved it It happened to break at the connection piece to the band and was no longer able to be worn I messaged the seller and they immediately made things right and sent out a new one Works great and still very pleased with our purchase,B017DT4HM2,B07SYNTL34,3e419efb,0,1
1,Good to find a multi vitamin with LMethylfolate instead of,Junk,B00KYZLV0Y,B07SYNTL34,95c63051,0,1
5,Reliable and Accurate Weight Scale,The Doctor was surprised at how high my husbands vitamin D level was Then when he heard his only supplement was a cream he was shocked  Told him to never stop using it  Per my husbands acupuncturist he applies it to the bottoms of his feet for maximum absorption,B07115FK2T,B014V78WHA,cae23f1b,0,1
5,Reliable and Accurate Weight Scale,loved it,B07MKGM64W,B01IHCQS3U,eab0641d,0,1
5,I strongly recommend not taking these by themselveson an empty stomach because,This is a high quality and easily absorbed magnesium This is in powder form From what Ive read it should be easily absorbed in water and not have too strong of a test Well this tastes very strong and I am not able to drink it in water I have had to put it in veggie capsules which can be a hassle Unfortunately I will have to try a different brand sometime because I want the convenience of just dissolving it in water Other than that I have noticed a difference when taking it It is definitely absorbs more than the regular magnesium found on store shelves in pill form,B07263LP56,B00L2NX8YE,5474b052,0,1
5,The tabs that attach to the fitbit are week and will easily break it you tug on it,The product says its coconut oil however it does not smell like coconut or anything for that matter  I will still use it but really wanted the coconut scent,B00E9SRBJ2,B07R6V2GS1,89eeea55,0,1
5,Three Stars,Did well,B0793J5N41,B00EBGSNVW,e5d9b565,0,1
1,Pure Choline gives me more energy to exercise surf,This med works for me for allergies with no side affects,B078SBDGGB,B00ZB2JORC,522415cb,0,1
5,Good quality vitamin,Good Liquid vitamin,B001E0WJIG,B01N75HVIS,84a466f2,0,1
1,Listol,Does not last six hrs,B017DT4HM2,B000UV06H6,38687520,0,1
5,CHECK THE EXPIRATION WHEN YOU RECEIVE IT,super smooth  I use it on my face all the time  no problems with breakouts  I use with essential oils,B076428KKV,B01IAI291G,d5686d15,2,1
3,I would highly recommend it,Its Canadian,B07M5X9BWL,B071GRF7TG,a66c58ef,1,1
5,Great product for someone with lactose intoleranceaversion,I have 8 12 in wrist  Perfect fit not tight with give to the silicone  Have to buy 5 pack  Would prefer ability to buy a 5 pack of a particular color  Would buy again if company offered more choice sayings like 34I Promise34 Shipped on time excellent condition  Not sure if these are lead free somI am rating it a 4  That should be clearer  Debossed lettering seems to be holding up,B001E0WJIG,B07BFQ81FT,925e747b,0,1
1,I blended it with my heavy eye concealer,Looks good but the indicated weight can vary on one try and be different on the very next try after stepping on and off,B078SBDGGB,B0BRPRHXXC,7caec38b,0,1
5,Four Stars,This product is thoroughly unhelpful While I appreciate their attempt to develop a new approach to health and weight management using behavioral economics the product came with little information or instructions the app is clunky limited and thoroughly unhelpful and you step on the scale and get no feedback  I understandthat they want you to use the scale for awhile to get baseline data and then you feedback but you still need to have some idea as to what feedbck you will eventually get in order to want to continue using this They need to seriously rethink several aspects of this product and app  Do not buy this until they work out more of the kinks and make it more helpful for the consumer,B01A90FMHQ,B01A90FMHQ,049349d3,0,1
5,Superb Product,Color not even close  looks pink and not a nice pink,B00B7FQNH6,B0721QY2HL,b669baf5,18,1
1,Terrific vitamin,I love them,B07SWJ3QJQ,B07P5QJD27,9030d495,0,1
5,best in the business,exellent,B01IHLB6OW,B06XX19WCR,23223ac0,0,1
1,it broke,Ive taken this vitamin for a couple years now and have always loved it However when I reordered I received a product that I believe is the same but the branding has changed,B07MZMDMRM,B07MZMDMRM,8cb61f06,0,1
1,Im glad to have found good quality Vitamins,I started taking these in part because I had read that the high levels of antioxidants might lead to some reduction in cholesterol without the side effects of cholesterol medication I took them at the recommended dosage for several months and my last lab work did show a slight reduction in  cholesterol I am a 67 year old guy It took a while to notice because it came on very slowly but my libido was beginning to decline to the point that my sexual desire was pretty low I got to thinking and I realized that the loss in libido started some time after I starrted these I stopped taking these and my libido is returning to its normal level I noticed the improvement began about 3 days after I stopped taking thembr br If you should take these pay attention and make a mental note if your libido begins to decline It takes weeks to notice it Otherwise I did not notice any change in my health either good or bad with taking these,B00028NB3I,B01L73V4U8,f31947fb,0,1
5,Good value Counts my steps that is what I wanted it for,Only tried one other brand Sunfood but this was far betterbr br Tastes much better especially with unsweetened cocoa powder in my coffeebr br Dissolves much betterbr br More effectivebr br Started taking because i was having really long time between cycles and all doc could say was surgically remove fibroid I did that once and everything was OK but then it started happening again This time I decided to try to fix the problem rather than the symptoms and here we are The red maca particularly this brand has everything better than its been in years,B00XJU61E2,B07SYNTL34,308c5313,0,1
5,I do a lot of research to buy what I hope is the best for my body since I have some serious health,Saw results instantly Very effective,B00028NY44,B01AMD31BY,331dc664,0,1
5,Non scented,This company is well trusted and puts out a quality product regarding their fish oils I wanted to try their vegan formula and found the flavor and aftertaste even more palatable so were switching it up and using this version now Tastes delicious,B06XPY1CBQ,B004RHESS2,7770f593,0,1
1,Highly recommmended,This product has reduced the redness of acne and other marks on my face It has given my face a healthy glow and i no longer have dryness like i did before using this product Great product and it works,B002VLZ8C6,B07234HFF2,0974028f,22,1
5,has some after taste,I liked that the pills were small and easy to swallow Good price for the quality I will continue to order I recommend this product,B01A90FMHQ,B09KWWZN1L,1fbb9a83,0,1
1,Mostly love this case but tight fit,As advertised almost It was 34highly accurate34 34easy to use34 was not 34strong and durable34 After about a year of owning this and taking great care of it it stopped working But it was a great scale while it workedbr I used this every Monday and put it in the closet while not in use Went through the original batteries and a set of new batteries I figured it was just time to change them again it was not,B07KC36SQB,B07P5QJD27,88022124,0,1
5,Five Stars,works great minus the gelatin,B000TDE2W0,B01MZGR94C,5e453d76,0,1
5,Its not as comfortable as the original band,The pills are huge Hard to swallow,B01AO42CZ2,B003XDI3NC,1c76f7f4,0,1
1,just soso,This Flax Oil tastes great  easy to swallowbr Make sure you want Flax Oil not Fish Oil  it is easy to get these two sources of Omega3 fatty acids mixed up They do not provide the same Omega3 oils  each oil source has a different mixtures and different amounts of various Omega3 fatty acids Pay attention to what you wantneed and what you are ordering,B07SWJ3QJQ,B01A90FMHQ,40d2e38b,1,1
5,Effective thermometer,I love this for just carrying around my drivers license and credit cards because cash and coins make it too bulky It can be somewhat difficult to access items in the wallet with just one hand as the zipper requires the use of two It may be better with a Velcro type closure It fits my Samsung Galaxy S8 but it is too snug for my liking and looks and feels awkward on my wrist,B003XDI3NC,B07HLB1JXX,47c29665,0,1
5,I have been searching for some thing like this for quite a while and Bulk suppliments is,This helps my anxiety out a lot I take it every morning,B003VV42EA,B07L9FSQ2H,7d0e167d,1,1
5,Its not as comfortable as the original band,Short cord but does the job,B00VWID4YS,B07M9NMSNN,fd36b234,0,1
5,Great fruity taste,Delicious and FAST,B01K06SSYI,B000UV06H6,35337426,0,1
5,Extra Strength Capsules,This is a good product,B000JWK4DM,B000JWK4DM,e1e02992,0,1
2,Best Collagen Out There,Nice scale  I like that I can add my own batteries  Last one I had would not work once the batteries were changed ones that came with   So far so good,B07CS691CZ,B00VWID4YS,34f97840,0,1
5,A Must Have,The skin glow is visible,B004RHESS2,B00HSGSCCC,edd760e6,0,1
5,Hate the taste of oily fish Youll love this if you have room in your fridge,waste of Money DONT buy this product It did not do the job Rite Aid had a better product was looking for something new and found junk,B072KJVHNT,B07RYJZBX3,afb7a840,0,1
2,WILL BE ORDERING THIS PRODUCT AGAIN ITS JUST THAT GOOD,This is a great product for the price  It is very sensitive though  I try to weigh myself the same time of the day when I do otherwise it varies by a 13 LBS,B017DT4HM2,B07SYNTL34,936805dc,1,1
2,DESTROYED MY HAIR,To check my weight,B01M8HNDGK,B07SYNTL34,d046223d,0,1
5,Fantastic,I got this for my dad for Fathers Day and he loves it It had all the features he wanted including text message and phone call alert blood pressure and heart rate Awesome gift,B07KML9JDP,B00RU8MEUO,1e160761,0,1
2,Awesome,Worked for a month  completely stopped working Would never purchase again complete waste of money,B00O8W7NVU,B075Z7WVBD,bf67bae7,0,1
5,b12 vitamins,Tastes horrible,B00WAIKOAG,B0752X64FT,c05540aa,0,1
5,Good tasting,Work just like the original product,B01M8HNDGK,B07SYNTL34,f41ad9b5,0,1
5,Dont step on if your feet are wet get sleepry,Great product,B01A90FMHQ,B09KWWZN1L,c1e4caa3,1,1
4,better product,This product worked  I noticed my hair grow faster after taking it for a month I went from losing 50 hair strands to 10 strands when showering  My nails are also stronger and dont break so easily I  recommend these vitamins,B07KGGD365,B09KWWZN1L,346159bc,1,1
5,The tabs that attach to the fitbit are week and will easily break it you tug on it,Excellent product  Excellent transaction start to finish  Definitely recommend this seller,B07J1WGQPP,B078SBDGGB,7a5d0574,0,1
4,seems fine,Okay so this did help my milk supply HOWEVER I was taking the maximum dosage for two months before I realized that it might be giving my son horrible gas I thought he had colic Nope As soon as I dropped the dose down to one a day the gas AND FUSSINESS went away I stopped taking it altogether after he was 6 months old and I felt like my supply was well established,B002WBEDQC,B0BXQSMLXV,f9a41b3c,0,1
5,just soso,Very simple accurate and affordable,B017DT4HM2,B07SYNTL34,8621a4b1,0,1
5,Didnt like the taste,The polar app doesnt consistently sync with google Fit  Also despite storing my exercise on the device I find that it doesnt track my heart rate at all or very well while swimming,B01M8HNDGK,B001KYO2KY,39bc826f,1,1
5,Expiration date 2 months after I received it,It does everything I need it to for a fraction of a Fitbits price,B01COW00O2,B00L2NX8YE,db1f8bb1,0,1
5,I see the result,My holistic doctor prescribed this and it worked quickly and healed,B07KML9JDP,B07HFF5X74,15450e58,0,1
